District,Year,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),MIN_TEMP,MAX_TEMP,AVG_TEMP,HUMIDITY,PRECIPITATION,WIND_SPEED
 Sangli,2010 - 2011,"76,300.00","78,51,300.00",102.9,16.536,33.533,24.788,13.495,2.455,4.213
 Sangli,2011 - 2012,"70,500.00","71,63,400.00",101.61,16.185,33.701,24.556,12.053,1.689,4.855
 Sangli,2012 - 2013,"60,700.00","70,66,100.00",116.41,15.731,35.19,25.023,11.676,1.347,4.601
 Sangli,2013 - 2014,"62,600.00","74,66,700.00",119.28,16.322,33.789,24.603,12.352,1.742,4.679
 Sangli,2014 - 2015,"74,500.00","81,07,100.00",108.82,15.932,34.712,24.727,12.599,1.946,4.527
 Sangli,2015 - 2016,"84,000.00","80,87,900.00",96.28,16.25,35.13,25.293,12.266,1.429,4.363
 Sangli,2016 - 2017,"72,358.00","78,09,500.00",107.93,16.192,34.671,24.562,11.828,2.016,4.299
 Sangli,2017 - 2018,"80,176.00","85,46,800.00",106.6,15.962,34.132,24.479,12.236,2.102,4.142
 Sangli,2018 - 2019,"89,918.00","91,78,829.00",102.08,15.888,34.114,24.718,11.64,1.733,4.378
 Sangli,2019 - 2020,"89,827.00","89,87,585.00",100.05,16.729,33.809,24.743,13.215,3.319,4.349
 Sangli,2020 - 2021,"1,11,945.00","1,23,94,752.83",110.72,16.303,32.738,24.29,13.85,3.244,4.162
 Sangli,2021 - 2022,"92,715.00","98,67,440.05",106.43,16.433,33.027,24.509,13.697,2.662,4.078
 Sangli,2022 - 2023,"1,37,585.00","1,42,26,289.00",103.4,15.802,33.365,24.199,13.308,2.601,4.057
 Satara,1999 - 2000,"42,700.00","45,14,500.00",105.73,15.449,32.646,23.436,13.352,4.144,4.463
 Satara,2000 - 2001,"38,300.00","35,04,000.00",91.49,15.85,33.036,23.573,13.244,4.158,4.236
 Satara,2001 - 2002,"39,400.00","37,28,000.00",94.62,16.054,32.7,23.64,13.484,3.57,4.527
 Satara,2002 - 2003,"38,000.00","35,36,000.00",93.05,16.096,33.983,24.119,13.473,3.879,4.304
 Satara,2003 - 2004,"31,300.00","21,06,100.00",67.29,16.379,34.058,24.553,13.663,3.529,4.25
 Satara,2004 - 2005,"23,200.00","18,75,300.00",80.83,16.318,32.798,23.876,13.474,4.507,4.439
 Satara,2005 - 2006,"38,900.00","34,53,800.00",88.79,15.582,32.657,23.418,13.825,6.011,4.506
 Satara,2006 - 2007,"53,600.00","44,85,400.00",83.68,16.342,31.898,23.512,14.111,5.978,4.465
 Satara,2007 - 2008,"60,800.00","51,35,600.00",84.47,16.105,32.796,23.747,14.123,6.376,4.361
 Satara,2008 - 2009,"50,400.00","42,30,000.00",83.93,15.47,32.679,23.544,13.766,4.499,4.347
 Satara,2009 - 2010,"53,800.00","48,12,200.00",89.45,16.532,32.888,24.156,14.196,5.453,4.285
 Satara,2010 - 2011,"74,000.00","69,63,400.00",94.1,16.491,32.16,23.923,14.981,6.456,4.084
 Satara,2011 - 2012,"70,600.00","69,62,600.00",98.62,15.951,32.13,23.549,13.895,5.821,4.555
 Satara,2012 - 2013,"59,800.00","55,77,700.00",93.27,15.33,33.214,23.85,13.429,4.494,4.366
 Satara,2013 - 2014,"59,800.00","60,15,200.00",100.59,16.228,32.334,23.729,14.015,5.159,4.473
 Satara,2014 - 2015,"70,000.00","69,27,400.00",98.96,15.735,33.894,23.931,14.051,4.589,4.339
 Satara,2015 - 2016,"65,500.00","63,29,800.00",96.64,16.034,34.05,24.293,13.92,2.996,4.1
 Satara,2016 - 2017,"50,329.00","62,59,700.00",124.38,15.744,33.189,23.562,13.544,6.235,4.267
 Satara,2017 - 2018,"80,644.00","79,83,800.00",99,15.662,32.708,23.671,13.947,5.267,4.105
 Satara,2018 - 2019,"82,485.00","80,38,163.00",97.45,15.864,32.706,23.841,13.589,4.798,4.174
 Satara,2019 - 2020,"84,010.00","89,77,829.00",106.87,16.417,32.884,24.066,14.568,7.929,4.27
 Satara,2020 - 2021,"94,933.00","1,04,67,495.70",110.26,15.767,31.51,23.547,15.245,6.939,4.01
 Satara,2021 - 2022,"1,16,626.00","1,31,26,135.11",112.55,16.75,31.54,23.85,15.192,6.402,3.873
 Satara,2022 - 2023,"1,16,625.00","1,27,47,112.50",109.3,15.589,32.179,23.354,14.609,5.597,4.058
Sindhudurg,2013 - 2014,"1,100.00","96,700.00",87.91,24.654,30.02,27.251,17.588,4.754,5.727
Sindhudurg,2015 - 2016,"1,400.00","1,08,300.00",77.36,24.727,30.958,27.706,17.846,3.568,4.929
Sindhudurg,2016 - 2017,"1,209.00","1,21,400.00",100.41,24.143,30.242,27.087,17.471,4.478,5.489
Sindhudurg,2017 - 2018,"1,098.00","65,900.00",60.02,24.529,30.528,27.413,17.934,3.066,5.409
Sindhudurg,2022 - 2023,"1,236.00","99,127.20",80.2,24.143,30.25,27.09,17.866,3.421,5.196
Solapur,1999 - 2000,"66,700.00","63,04,500.00",94.52,16.187,35.757,25.346,0,0,0
Solapur,2000 - 2001,"64,700.00","59,52,500.00",92,16.254,35.026,25.171,0,0,0
Solapur,2001 - 2002,"59,800.00","45,33,500.00",75.81,16.55,35.002,25.382,0,0,0
Solapur,2002 - 2003,"56,400.00","40,52,000.00",71.84,17.33,36.225,25.917,0,0,0
Solapur,2003 - 2004,"48,600.00","28,31,500.00",58.26,17.287,36.483,26.307,0,0,0
Solapur,2004 - 2005,"36,400.00","26,32,800.00",72.33,16.443,34.839,25.371,0,0,0
Solapur,2005 - 2006,"68,300.00","56,60,500.00",82.88,16.564,34.256,24.933,0,0,0
Solapur,2006 - 2007,"1,43,600.00","1,22,23,700.00",85.12,16.67,34.56,25.002,0,0,0
Solapur,2007 - 2008,"1,54,500.00","1,22,47,900.00",79.27,16.585,34.679,25.087,0,0,0
Solapur,2008 - 2009,"1,17,500.00","99,54,400.00",84.72,16.146,34.555,25.023,0,0,0
Solapur,2009 - 2010,"1,07,300.00","99,32,600.00",92.57,17.248,35.356,25.742,0,0,0
Solapur,2010 - 2011,"1,63,100.00","1,60,00,100.00",98.1,16.967,34.492,25.647,0,0,0
Solapur,2011 - 2012,"1,73,400.00","1,59,36,200.00",91.9,16.999,35.331,25.642,0,0,0
Solapur,2012 - 2013,"1,44,200.00","97,16,600.00",67.38,16.357,36.253,25.984,0,0,0
Solapur,2013 - 2014,"1,22,600.00","1,04,88,200.00",85.55,16.572,34.637,25.327,0,0,0
Solapur,2014 - 2015,"2,05,500.00","2,00,49,700.00",97.57,16.479,35.321,25.526,0,0,0
Solapur,2015 - 2016,"1,83,100.00","1,09,64,400.00",59.88,16.8,36.094,26.176,0,0,0
Solapur,2016 - 2017,"64,744.00","47,62,070.00",73.55,16.76,35.637,25.415,0,0,0
Solapur,2017 - 2018,"1,00,505.00","1,04,68,150.00",104.16,16.482,35.309,25.296,0,0,0
Solapur,2018 - 2019,"1,90,018.00","1,40,93,635.00",74.17,16.428,35.723,25.767,0,0,0
Solapur,2019 - 2020,"97,086.00","88,86,198.00",91.53,17.466,35.303,25.827,0,0,0
Solapur,2020 - 2021,"2,15,000.00","2,26,08,354.26",105.16,17.116,33.615,25.139,0,0,0
Solapur,2021 - 2022,"2,54,125.00","2,60,87,769.41",102.66,16.816,34.237,25.24,0,0,0
Solapur,2022 - 2023,"2,30,050.00","2,00,58,059.50",87.19,16.239,34.283,25.122,0,0,0
Thane,2022 - 2023,11,882.2,80.2,16.99,33.941,24.967,13.034,5.391,3.716
Wardha,1999 - 2000,"2,700.00","2,32,700.00",86.19,15.415,34.471,24.565,12.565,2.753,3.135
Wardha,2000 - 2001,"3,500.00","2,33,900.00",66.83,15.877,35.34,25.236,11.882,2.464,3.059
Wardha,2001 - 2002,"3,200.00","1,91,400.00",59.81,15.832,35.025,25.144,12.553,2.571,3.121
Wardha,2002 - 2003,"3,900.00","2,32,000.00",59.49,16.393,35.477,25.696,12.385,2.753,3.263
Wardha,2003 - 2004,"2,900.00","1,71,700.00",59.21,16.006,34.593,25.156,13.385,3.461,3.231
Wardha,2004 - 2005,"1,600.00","72,000.00",45,15.951,35.619,25.322,12.65,2.331,3.102
Wardha,2005 - 2006,"1,600.00","88,500.00",55.31,15.401,34.333,24.809,13.232,3.914,3.173
Wardha,2006 - 2007,"3,400.00","2,29,300.00",67.44,16.279,34.341,25.063,13.591,3.931,2.944
Wardha,2007 - 2008,"5,500.00","3,19,200.00",58.04,16.314,34.67,25.064,13.093,2.956,3.028
Wardha,2008 - 2009,"1,900.00","72,300.00",38.05,15.608,34.442,24.907,13.078,3.34,2.831
Wardha,2009 - 2010,"1,800.00","1,48,600.00",82.56,16.712,35.383,25.96,12.937,2.767,2.968
Wardha,2010 - 2011,"2,000.00","1,36,800.00",68.4,16.793,34.071,25.521,13.948,4.386,2.93
Wardha,2011 - 2012,"3,700.00","2,44,300.00",66.03,16.162,34.543,24.9,12.892,2.399,2.991
Wardha,2012 - 2013,"2,100.00","1,80,200.00",85.81,14.838,34.668,24.965,12.741,3.318,3.142
Wardha,2013 - 2014,"3,200.00","1,87,500.00",58.59,15.82,33.525,24.539,13.853,4.324,3.183
Wardha,2014 - 2015,"3,100.00","2,01,800.00",65.1,16.039,35.593,25.394,12.892,2.292,3.236
Wardha,2015 - 2016,"3,100.00","2,14,700.00",69.26,15.856,35.42,25.625,12.867,2.449,3.086
Wardha,2016 - 2017,"3,017.00","1,80,200.00",59.73,16.114,34.846,25.214,12.945,3.472,3.166
Wardha,2017 - 2018,"2,168.00","1,30,100.00",60.01,16.261,35.448,25.454,12.856,2.964,2.921
Wardha,2018 - 2019,"2,505.00","1,69,488.00",67.66,16.258,35.237,25.312,12.274,2.926,3.053
Wardha,2019 - 2020,"2,660.00","1,71,916.00",64.63,15.599,34.514,25.15,13.498,3.147,3.197
Wardha,2020 - 2021,"1,407.00","96,250.00",68.41,15.64,33.213,24.352,14.619,4.423,2.847
Wardha,2021 - 2022,532,"33,576.96",63.11,15.777,33.839,24.888,14.184,3.926,2.784
Wardha,2022 - 2023,"1,784.00","89,200.00",50,15.408,33.97,24.472,13.897,4.498,2.909
Washim,1999 - 2000,"1,800.00","1,68,300.00",93.5,16.079,34.836,24.969,0,0,0
Washim,2000 - 2001,"2,800.00","1,86,900.00",66.75,16.247,34.955,25.471,0,0,0
Washim,2001 - 2002,"2,400.00","1,42,500.00",59.38,16.756,35.418,25.517,0,0,0
Washim,2002 - 2003,"1,100.00","55,000.00",50,17.183,35.7,25.977,0,0,0
Washim,2003 - 2004,"1,200.00","65,400.00",54.5,16.665,34.777,25.582,0,0,0
Washim,2004 - 2005,"1,300.00","88,700.00",68.23,16.499,35.491,25.557,0,0,0
Washim,2005 - 2006,300,"20,100.00",67,16.008,34.094,24.963,0,0,0
Washim,2006 - 2007,100,"5,000.00",50,16.609,34.238,25.049,0,0,0
Washim,2007 - 2008,600,"48,600.00",81,16.779,34.541,25.178,0,0,0
Washim,2008 - 2009,100,"6,500.00",65,16.119,34.463,25.097,0,0,0
Washim,2009 - 2010,200,"14,200.00",71,17.372,35.796,26.203,0,0,0
Washim,2011 - 2012,100,"7,600.00",76,16.95,34.699,25.256,0,0,0
Washim,2014 - 2015,200,"5,800.00",29,16.639,35.847,25.757,0,0,0
Washim,2015 - 2016,200,"7,200.00",36,16.854,36.324,26.437,0,0,0
Washim,2016 - 2017,256,"13,500.00",52.73,16.725,35.151,25.466,0,0,0
Washim,2017 - 2018,154,"6,900.00",44.81,16.853,35.663,25.704,0,0,0
Washim,2018 - 2019,183,"8,784.00",48,16.76,35.544,25.697,0,0,0
Washim,2019 - 2020,99,"4,178.00",42.2,16.433,34.77,25.629,0,0,0
Washim,2022 - 2023,117,"5,850.00",50,15.843,34.22,24.769,0,0,0
Yavatmal,1999 - 2000,"7,000.00","6,49,900.00",92.84,16.7,35.361,25.617,0,0,0
Yavatmal,2000 - 2001,"7,400.00","5,59,900.00",75.66,16.792,35.383,26.005,0,0,0
Yavatmal,2001 - 2002,"6,900.00","4,99,200.00",72.35,17.404,36.083,26.179,0,0,0
Yavatmal,2002 - 2003,"7,200.00","4,48,000.00",62.22,17.702,35.958,26.451,0,0,0
Yavatmal,2003 - 2004,"5,600.00","3,50,000.00",62.5,17.393,34.968,26.063,0,0,0
Yavatmal,2004 - 2005,"3,000.00","1,99,600.00",66.53,16.997,35.561,25.855,0,0,0
Yavatmal,2005 - 2006,"2,700.00","1,92,300.00",71.22,16.742,34.406,25.489,0,0,0
Yavatmal,2006 - 2007,"11,300.00","7,17,700.00",63.51,17.135,34.757,25.633,0,0,0
Yavatmal,2007 - 2008,"13,300.00","11,12,600.00",83.65,17.397,34.89,25.655,0,0,0
Yavatmal,2008 - 2009,"6,300.00","3,57,300.00",56.71,16.61,34.752,25.582,0,0,0
Yavatmal,2009 - 2010,"2,300.00","1,67,200.00",72.7,17.966,36.201,26.671,0,0,0
Yavatmal,2010 - 2011,"4,500.00","3,00,600.00",66.8,17.542,34.523,26.178,0,0,0
Yavatmal,2011 - 2012,"4,700.00","3,30,500.00",70.32,17.559,35.321,25.874,0,0,0
Yavatmal,2012 - 2013,"4,200.00","3,55,100.00",84.55,16.157,35.521,25.944,0,0,0
Yavatmal,2013 - 2014,"6,500.00","4,90,700.00",75.49,16.675,33.45,25.212,0,0,0
Yavatmal,2014 - 2015,"8,100.00","5,53,700.00",68.36,17.27,36.262,26.243,0,0,0
Yavatmal,2015 - 2016,"13,600.00","9,08,400.00",66.79,17.498,36.587,26.848,0,0,0
Yavatmal,2016 - 2017,"12,493.00","8,88,300.00",71.1,17.267,35.172,25.76,0,0,0
Yavatmal,2017 - 2018,"14,127.00","5,93,300.00",42,17.223,35.485,25.845,0,0,0
Yavatmal,2018 - 2019,"3,826.00","2,29,560.00",60,17.026,35.561,25.957,0,0,0
Yavatmal,2019 - 2020,"8,846.00","6,14,827.00",69.5,17.044,35.013,26.015,0,0,0
Yavatmal,2020 - 2021,"10,960.00","8,27,719.91",75.52,17.252,33.472,25.269,0,0,0
Yavatmal,2021 - 2022,"12,011.00","11,84,561.80",98.62,17.104,33.936,25.523,0,0,0
Yavatmal,2022 - 2023,"12,000.00","7,63,560.00",63.63,16.234,34.494,25.287,0,0,0
